time,L(0;0)(1;0),L(0;0)(0;1),L(0;1)(1;1),L(0;1)(0;2),L(0;2)(1;2),L(0;2)(0;3),L(0;3)(1;3),L(1;0)(2;0),L(1;0)(1;1),L(1;1)(2;1),L(1;1)(1;2),L(1;2)(2;2),L(1;2)(1;3),L(1;3)(2;3),L(2;0)(3;0),L(2;0)(2;1),L(2;1)(3;1),L(2;1)(2;2),L(2;2)(3;2),L(2;2)(2;3),L(2;3)(3;3),L(3;0)(3;1),L(3;1)(3;2),L(3;2)(3;3)
2.14526645,24723.7605,20551.0875,33057.0914,117083.683,156670.892,196258.898,196258.898,44743.282,161464.206,38285.3573,198224.983,138561.423,200000.0,181458.767,127817.453,191216.348,55791.8682,200000.0,148189.633,200000.0,193501.664,78785.7261,147859.603,189537.018
2.14726645,25209.2192,20693.7171,33447.9625,117211.436,156724.083,196258.898,196258.898,45932.7648,161512.248,38914.4529,198224.983,138708.784,200000.0,181458.767,132292.425,191216.348,57039.7388,200000.0,148389.394,200000.0,193501.664,76246.2793,147319.832,189537.018
2.14926645,25701.7216,20848.5458,33856.8874,117357.308,156792.394,196258.898,196258.898,47136.8631,161583.499,39573.7965,198224.983,138877.016,200000.0,181458.767,136821.335,191216.348,58353.928,200000.0,148616.77,200000.0,193501.664,73758.0556,146747.165,189537.018
2.15126645,26201.6914,21015.6832,34283.8166,117521.547,156875.926,196258.898,196258.898,48355.8217,161677.596,40263.6259,198224.983,139066.468,200000.0,181458.767,141402.246,191216.348,59735.935,200000.0,148872.521,200000.0,193501.664,71324.1195,146141.373,189537.018
2.15326645,26709.5339,21195.2161,34728.6482,117704.368,156974.734,196258.898,196258.898,49589.8726,161794.118,40984.1028,198224.983,139277.452,200000.0,181458.767,146033.241,191216.348,61187.1449,200000.0,149157.382,200000.0,193501.664,68947.2815,145502.329,189537.018
2.15526645,27225.6343,21387.2078,35191.2267,117905.947,157088.837,196258.898,196258.898,50839.2322,161932.588,41735.3086,198224.983,139510.236,200000.0,181458.767,150712.43,191216.348,62708.8146,200000.0,149472.053,200000.0,193501.664,66630.0785,144830.012,189537.018
2.15726645,27750.3549,21591.6977,35671.3434,118126.418,157218.209,196258.898,196258.898,52104.0978,162092.474,42517.2423,198224.983,139765.044,200000.0,181458.767,155437.95,191216.348,64302.0597,200000.0,149817.195,200000.0,193501.664,64374.7577,144124.511,189537.018
2.15926645,28284.0336,21808.7019,36168.7373,118365.877,157362.783,196258.898,196258.898,53384.6448,162273.193,43329.8181,198224.983,140042.052,200000.0,181458.767,160207.975,191216.348,65967.8424,200000.0,150193.43,200000.0,193501.664,62183.2636,143386.034,189537.018
2.16126645,28826.9826,22038.2131,36683.0962,118624.372,157522.447,196258.898,196258.898,54681.024,162474.114,44172.866,198224.983,140341.387,200000.0,181468.587,165020.718,191216.348,67706.9613,200000.0,150601.333,200000.0,193501.664,60057.2294,142614.905,189537.018
2.16326645,29379.487,22280.2016,37214.0598,118901.908,157697.048,196258.898,196258.898,55993.3594,162694.562,45046.1322,198224.983,140663.133,200000.0,181496.115,169874.435,191216.348,69520.0434,200000.0,151041.428,200000.0,193501.664,57997.9727,141811.571,189537.018
2.16526645,29941.8045,22534.6163,37761.222,119198.447,157886.389,196258.898,196258.898,57321.7464,162933.821,45949.2805,198224.983,141007.324,200000.0,181539.457,174767.428,191216.348,71407.5368,200000.0,151514.192,200000.0,193501.664,56006.4938,140976.601,189537.018
2.16726645,30514.2791,22801.4403,38324.1814,119513.957,158090.263,196258.898,196258.898,58666.3585,163191.13,46881.9365,198224.983,141373.995,200000.0,181598.711,179697.825,191216.348,73369.8235,200000.0,152020.151,200000.0,193509.922,54083.737,140110.714,189535.092
2.16926645,31097.0017,23080.5311,38902.4038,119848.264,158308.363,196258.898,196258.898,60027.1253,163465.721,47843.5649,198224.983,141763.027,200000.0,181673.857,184664.238,191216.348,75406.8619,200000.0,152559.567,200000.0,193534.855,52229.8145,139214.68,189523.054
2.17126645,31690.0296,23371.7302,39495.3234,120201.156,158540.352,196258.898,196258.898,61403.9391,163756.812,48833.564,198224.983,142174.254,200000.0,181764.849,189665.343,191216.348,77518.4327,200000.0,153132.644,200000.0,193576.732,50444.5563,138289.375,189494.594
2.17326645,32293.6192,23674.9721,40102.4387,120572.488,158785.916,196258.898,196258.898,62796.875,164063.579,49851.351,198234.328,142607.566,200000.0,181871.695,194699.423,191216.348,79704.3703,200000.0,153739.743,200000.0,193635.711,48728.0323,137335.842,189449.681
2.17526645,32907.8914,23990.1256,40723.1736,120962.035,159044.686,196258.898,196258.898,64205.8738,164385.195,50896.2406,198261.909,143062.75,200000.0,181994.333,199765.023,191216.348,81964.2073,200000.0,154381.057,200000.0,193711.87,47079.7766,136355.194,189388.369
2.17726645,33538.654,24318.2818,41358.7442,121370.244,159316.939,196258.898,196258.898,65642.9849,164718.16,51969.0034,198306.801,143539.929,200000.0,182132.845,200001.242,191216.348,84294.4695,200000.0,155056.186,200000.0,193805.15,45500.7966,135349.37,189310.862
2.17926645,34191.8945,24660.5419,42010.4258,121797.524,159602.956,196258.898,196258.898,67120.8567,165058.861,53070.4915,198368.416,144039.153,200000.0,182287.242,200001.503,191216.348,86691.1946,200000.0,155764.441,200000.0,193915.366,43991.7713,134320.252,189217.479
2.18126645,34867.9136,25016.882,42677.7607,122243.596,159902.327,196258.898,196258.898,68640.0117,165406.517,54200.0851,198446.525,144560.07,200000.0,182457.344,200001.532,191216.348,89152.5897,200000.0,156505.584,200000.0,194042.42,42551.2277,133269.431,189108.472
2.18326645,35566.8074,25387.2375,43360.2184,122708.15,160214.613,196258.898,196258.898,70200.4677,165760.436,55357.0867,198540.907,145102.3,200000.0,182642.959,200001.534,191216.348,91676.9892,200000.0,157279.4,200000.0,194186.217,41177.6375,132198.459,188984.09
2.18526645,36288.6398,25771.51,44057.2436,123190.833,160539.361,196258.898,196258.898,71802.2149,166119.901,56540.7718,198651.313,145665.425,200000.0,182843.861,200001.511,191216.348,94262.6701,200000.0,158085.576,200000.0,194346.617,39869.3377,131108.799,188844.622
2.18726645,37033.4706,26169.6716,44768.3251,123691.307,160876.099,196264.006,196264.006,73445.1339,166484.314,57750.3972,198777.443,146249.009,200000.0,183059.821,200001.461,191216.348,96907.5302,200000.0,158923.804,200000.0,194523.489,38624.3903,130002.255,188690.376
2.18926645,37801.3389,26581.6692,45492.9392,124209.203,161224.36,196278.562,196278.562,75129.0949,166853.057,58985.2183,198918.986,146852.591,200000.0,183290.584,200001.386,191216.348,99609.4875,200000.0,159793.698,200000.0,194716.665,37440.8458,128880.496,188521.69
2.19126645,38592.2689,27007.4548,46230.57,124744.143,161583.672,196301.657,196301.657,76853.9263,167225.543,60244.4876,199075.607,147475.694,200000.0,183535.877,200001.266,191216.348,102366.369,200000.0,160694.831,200000.0,194925.961,36316.6821,127745.201,188338.921
2.19326645,39406.2558,27447.0148,46980.7307,125295.739,161953.55,196332.997,196332.997,78619.3431,167601.277,61527.443,199246.921,148117.809,200000.0,183795.414,200001.228,191216.348,105175.706,200000.0,161626.723,200000.0,195151.172,35249.636,126598.231,188142.464
2.19351645,39509.8052,27503.0355,47075.4564,125365.972,162000.587,196337.544,196337.544,78843.1765,167648.474,61689.6263,199269.464,148199.533,200000.0,183828.954,200001.009,191216.348,105530.849,200000.0,161745.588,200000.0,195180.557,35120.6066,126454.036,188116.857
2.19401645,39717.6245,27615.5052,47265.2797,125506.941,162094.972,196346.885,196346.885,79292.1038,167742.948,62014.7046,199314.996,148363.558,200000.0,183896.469,200000.79,191216.348,106242.693,200000.0,161984.259,200000.0,195239.815,34864.256,126165.342,188065.231
2.19501645,40137.5866,27843.0133,47647.1338,125791.891,162285.593,196367.032,196367.032,80197.5072,167932.348,62669.0981,199408.713,148695.03,200000.0,184034.087,200000.79,191216.348,107675.6,200000.0,162467.226,200000.0,195361.254,34361.7059,125586.198,187959.52
2.19701645,40994.8134,28308.2704,48419.4306,126373.653,162674.031,196413.062,196413.062,82038.4467,168312.675,63994.5111,199606.615,149371.447,200000.0,184319.537,200000.79,191216.348,110577.418,200000.0,163455.415,200000.0,195615.712,33396.4278,124421.475,187738.445
2.19901645,41875.0822,28787.1753,49202.8305,126970.928,163071.704,196466.514,196466.514,83919.2933,168694.711,65341.5437,199818.164,150065.427,200000.0,184618.372,200000.789,191216.348,113525.369,200000.0,164472.845,200000.0,195885.43,32482.5885,123249.451,187504.818
2.19926645,41986.9121,28848.1075,49301.603,127046.78,163122.11,196473.759,196473.759,84157.49,168742.586,65511.5748,199845.65,150153.519,200000.0,184656.757,200000.789,191216.348,113897.319,200000.0,164602.278,200000.0,195920.324,32372.2462,123102.481,187474.658
2.19976645,42211.2851,28970.4018,49499.4807,127198.953,163223.19,196488.469,196488.469,84635.0979,168838.385,65852.2806,199901.025,150330.227,200000.0,184733.929,200000.789,191216.348,114642.517,200000.0,164862.029,200000.0,195990.579,32153.0423,122808.411,187413.966
2.19989145,42267.6469,29001.136,49549.074,127237.172,163248.561,196492.229,196492.229,84754.9586,168862.351,65937.6988,199915.021,150374.601,200000.0,184753.374,200000.789,191216.348,114829.311,200000.0,164927.3,200000.0,196008.318,32098.8036,122734.839,187398.653
2.20014145,42380.549,29062.7114,49648.3425,127313.726,163299.368,196499.802,196499.802,84994.9846,168910.292,66108.6952,199943.114,150463.48,200000.0,184792.364,200000.789,191216.348,115203.225,200000.0,165058.062,200000.0,196043.911,31990.6969,122587.662,187367.935
2.20064145,42607.4283,29186.5027,49847.3668,127467.53,163401.38,196515.273,196515.273,85476.8724,169006.229,66451.6462,199999.905,150642.018,200000.0,184870.948,200000.789,191216.348,115953.011,200000.0,165320.908,200000.0,196115.793,31776.7186,122293.102,187305.946
2.20164145,43065.4879,29436.6458,50247.3456,127777.881,163606.942,196547.493,196547.493,86447.9771,169198.291,67141.3345,200001.161,151002.215,200000.0,185030.515,200000.789,191216.348,117460.306,200000.0,165851.869,200000.0,196262.33,31357.6054,121703.209,187179.772
2.20364145,43998.8161,29947.1574,51054.8218,128409.321,164023.971,196616.907,196616.907,88419.3975,169582.951,68535.5361,200001.304,151734.906,200000.0,185359.125,200000.788,191216.348,120504.864,200000.0,166934.607,200000.0,196566.389,30554.0021,120520.872,186918.81
2.20564145,44955.0327,30471.3098,51872.0135,129054.763,164448.521,196692.727,196692.727,90429.4099,169968.078,69948.9849,200001.363,152483.6,200000.0,185700.125,200000.788,191216.348,123587.492,200000.0,168044.611,200000.0,196884.891,29794.9854,119336.294,186646.703
2.20764145,45934.0335,31009.1294,52698.5325,129713.787,164880.116,196774.648,196774.648,92477.4473,170353.416,71380.989,200001.355,153247.76,200000.0,186053.183,200000.788,191216.348,126705.523,200000.0,169181.194,200000.0,197217.553,29078.35,118151.101,186363.927
2.20964145,46935.7316,31560.6302,53533.9858,130385.98,165318.304,196862.375,196862.375,94563.0029,170738.672,72830.8961,200001.321,154026.867,200000.0,186417.976,200000.787,191216.348,129856.543,200000.0,170343.673,200000.0,197564.092,28402.1712,116966.688,186070.939
2.21164145,47960.0284,32125.829,54377.9903,131070.93,165762.641,196955.62,196955.62,96685.5395,171123.578,74298.0679,200001.261,154820.405,200000.0,186794.174,200000.787,191216.348,133038.16,200000.0,171531.352,200000.0,197924.217,27764.5786,115784.398,185768.199
2.21364145,49006.8143,32704.7455,55230.173,131768.226,166212.69,197054.094,197054.094,98844.4896,171507.892,75781.8809,200001.152,155627.858,200000.0,187181.449,200000.787,191216.348,136248.012,200000.0,172743.519,200000.0,198297.632,27163.7643,114605.516,185456.168
2.21389145,49139.4037,32778.185,55337.3221,131856.331,166269.369,197066.795,197066.795,99117.1464,171555.891,75968.6236,200001.0,155729.847,200000.0,187230.705,200000.787,191216.348,136651.284,200000.0,172896.909,200000.0,198345.33,27091.4003,114458.516,185416.467
2.21439145,49405.2803,32925.4936,55551.8618,132032.912,166382.888,197092.35,197092.35,99663.5746,171651.863,76342.6053,200000.847,155934.24,200000.0,187329.551,200000.787,191216.348,137458.619,200000.0,173204.426,200000.0,198441.131,26947.754,114164.669,185336.794
2.21539145,49941.215,33222.6883,55982.3731,132388.274,166610.878,197144.361,197144.361,100763.088,171843.634,77093.519,200000.845,156345.49,200000.0,187529.227,200000.786,191216.348,139077.934,200000.0,173823.847,200000.0,198635.138,26666.874,113577.953,185175.836
2.21739145,51029.793,33827.3952,56848.9395,133107.619,167070.479,197251.863,197251.863,102988.566,172226.329,78606.8885,200000.842,157177.634,200000.0,187936.37,200000.786,191216.348,142334.275,200000.0,175079.93,200000.0,199032.644,26130.1846,112408.849,184847.663
2.21939145,52140.5271,34445.8781,57722.642,133838.153,167534.597,197363.795,197363.795,105248.784,172607.781,80135.203,200000.84,158022.247,200000.0,188353.65,200000.786,191216.348,145612.474,200000.0,176358.428,200000.0,199442.57,25625.6445,111246.394,184511.504
2.22139145,53273.22,35078.1647,58603.1571,134579.468,168002.813,197479.868,197479.868,107542.95,172987.889,81677.8712,200000.837,158878.803,200000.0,188780.724,200000.785,191216.348,148910.12,200000.0,177658.549,200000.0,199864.588,25151.5032,110091.773,184167.849
2.22339145,54427.66,35724.286,59490.1738,135331.191,168474.734,197599.839,197599.839,109870.239,173366.587,83234.3142,200000.835,159746.777,200000.0,189217.34,200000.785,191216.348,152224.864,200000.0,178979.372,200000.0,200001.15,24706.1042,108946.01,183816.954
2.22539145,55603.7312,36384.2818,60383.3524,136092.985,168949.996,197723.5,197723.5,112230.053,173743.691,84803.9952,200000.833,160625.679,200000.0,189663.314,200000.785,191216.348,155554.737,200000.0,180319.983,200000.0,200001.397,24288.1975,107809.847,183458.897
2.22739145,56801.3034,37058.1783,61282.3513,136864.483,169428.233,197850.616,197850.616,114621.77,174119.014,86386.3868,200000.831,161515.032,200000.0,190118.38,200000.785,191216.348,158897.84,200000.0,181679.573,200000.0,200001.476,23896.5996,106684.033,183093.975
2.22939145,58020.1277,37745.9884,62186.866,137645.292,169909.065,197980.92,197980.92,117044.496,174492.514,87980.9376,200000.83,162414.329,200000.0,190582.21,200000.784,191216.348,162251.995,200000.0,183057.302,200000.0,200001.502,23529.8527,105569.479,182722.645
2.23139145,59259.9368,38447.7118,63096.595,138435.022,170392.124,198114.152,198114.152,119497.307,174864.158,89587.106,200000.828,163323.068,200000.0,191054.477,200000.784,191216.348,165615.122,200000.0,184452.327,200000.0,200001.477,23186.5971,104467.007,182345.357
2.23339145,60520.5704,39163.3654,64011.2075,139233.298,170877.058,198250.067,198250.067,121979.521,175233.79,91204.3899,200000.826,164240.787,200000.0,191534.87,200000.784,191216.348,168985.466,200000.0,185863.886,200000.0,200001.426,22865.828,103377.254,181962.511
2.23539145,61801.8571,39892.9593,64930.3719,140039.743,171363.523,198388.425,198388.425,124490.436,175601.262,92832.2909,200000.825,165167.026,200000.0,192023.079,200000.783,191216.348,172361.322,200000.0,187291.211,200000.0,200001.349,22566.5914,102300.807,181574.505
2.23739145,63103.4938,40636.4735,65853.7888,140853.971,171851.169,198528.974,198528.974,127029.072,175966.556,94470.2812,200000.823,166101.294,200000.0,192518.776,200000.783,191216.348,175740.776,200000.0,188733.453,200000.0,200001.23,22287.6969,101238.33,181181.782
2.23939145,64425.2253,41393.8923,66781.1453,141675.602,172339.661,198671.472,198671.472,129594.561,176329.6,96117.8553,200000.822,167043.123,200000.0,193021.641,200000.783,191216.348,179122.106,200000.0,190189.802,200000.0,200001.125,22028.1614,100190.371,180784.756
2.23964145,64591.9827,41489.6499,66897.3607,141778.864,172400.772,198689.424,198689.424,129917.27,176374.815,96324.5222,200000.822,167161.416,200000.0,193085.042,200000.783,191216.348,179544.813,200000.0,190372.899,200000.0,200000.996,21997.1553,100060.544,180734.817
2.24014145,64926.115,41681.5983,67129.9024,141985.605,172523.007,198725.378,198725.378,130563.492,176465.173,96738.1358,200000.822,167398.22,200000.0,193212.055,200000.783,191216.348,180390.222,200000.0,190739.502,200000.0,200000.865,21935.7122,99801.3632,180634.82
2.24114145,65598.0707,42068.0941,67595.6363,142400.369,172767.544,198797.587,198797.587,131860.723,176645.447,97567.0188,200000.821,167873.116,200000.0,193467.334,200000.783,191216.348,182080.93,200000.0,191475.127,200000.0,200000.862,21816.199,99285.859,180434.133
2.24314145,66956.6827,42851.49,68529.5483,143234.854,173256.734,198943.094,198943.094,134474.029,177004.143,99231.1917,200000.82,168827.856,200000.0,193982.768,200000.782,191216.348,185461.239,200000.0,192955.707,200000.0,200000.856,21590.3738,98266.4605,180030.161
2.24514145,68334.6548,43648.7201,69466.4869,144075.662,173745.84,199089.879,199089.879,137111.733,177360.34,100903.526,200000.819,169788.844,200000.0,194504.458,200000.782,191216.348,188838.871,200000.0,194448.11,200000.0,200000.852,21381.4808,97262.8614,179623.03
2.24714145,69731.6177,44459.7103,70406.1487,144922.409,174234.548,199237.705,199237.705,139772.777,177714.029,102583.507,200000.818,170755.611,200000.0,195032.075,200000.782,191216.348,192212.227,200000.0,195951.491,200000.0,200000.848,21188.6049,96275.4658,179213.159
2.24914145,71147.2564,45284.3989,71348.2184,145774.719,174722.55,199386.347,199386.347,142456.22,178065.148,104270.637,200000.817,171727.705,200000.0,195565.299,200000.782,191216.348,195579.851,200000.0,197465.047,200000.0,200000.845,21010.9967,95304.6037,178800.938
2.25114145,72581.2439,46122.7138,72292.3795,146632.215,175209.546,199535.581,199535.581,145161.111,178413.637,105964.421,200000.816,172704.679,200000.0,196103.807,200000.781,191216.348,198940.34,200000.0,198987.978,200000.0,200000.842,20847.9474,94350.5666,178386.753
2.25139145,72761.8914,46228.5552,72410.5498,146739.787,175270.328,199554.27,199554.27,145500.82,178457.001,106176.635,200000.815,172827.158,200000.0,196171.517,200000.781,191216.348,199359.767,200000.0,199179.03,200000.0,200000.842,20828.6475,94232.6398,178334.85
2.25145395,72807.0711,46255.0289,72440.0941,146766.685,175285.522,199558.942,199558.942,145585.768,178467.84,106229.695,200000.815,172857.782,200000.0,196188.449,200000.781,191216.348,199464.615,200000.0,199226.801,200000.0,200000.842,20823.8361,94203.1749,178321.872
2.25157895,72897.4653,46308.0027,72499.1861,146820.49,175315.908,199568.288,199568.288,145755.702,178489.511,106335.826,200000.815,172919.038,200000.0,196222.322,200000.781,191216.348,199674.294,200000.0,199322.36,200000.0,200000.841,20814.2402,94144.2785,178295.914
2.2516102,72920.077,46321.256,72513.9603,146833.945,175323.503,199570.625,199570.625,145798.2,178494.927,106362.363,200000.815,172934.355,200000.0,196230.794,200000.781,191216.348,199726.707,200000.0,199346.256,200000.0,200000.841,20811.8513,94129.5669,178289.424
2.2516727,72965.309,46347.7693,72543.5096,146860.856,175338.693,199575.298,199575.298,145883.207,178505.757,106415.44,200000.815,172964.992,200000.0,196247.741,200000.781,191216.348,199831.53,200000.0,199394.052,200000.0,200000.841,20807.0801,94100.1521,178276.442
2.25168833,72976.6203,46354.4,72550.8973,146867.585,175342.49,199576.467,199576.467,145904.462,178508.465,106428.711,200000.815,172972.652,200000.0,196251.978,200000.781,191216.348,199857.734,200000.0,199406.002,200000.0,200000.841,20805.8898,94092.8016,178273.196
2.25171958,72999.2451,46367.6632,72565.6727,146881.043,175350.085,199578.804,199578.804,145946.975,178513.878,106455.252,200000.815,172987.972,200000.0,196260.454,200000.781,191216.348,199910.141,200000.0,199429.904,200000.0,200000.841,20803.5109,94078.1025,178266.705
2.25172739,73004.9021,46370.9797,72569.3667,146884.408,175351.983,199579.388,199579.388,145957.605,178515.232,106461.888,200000.815,172991.802,200000.0,196262.573,200000.781,191216.348,199923.242,200000.0,199435.88,200000.0,200000.841,20802.9168,94074.4285,178265.082
2.25174301,73016.2166,46377.6129,72576.7546,146891.137,175355.78,199580.556,199580.556,145978.864,178517.938,106475.159,200000.815,172999.463,200000.0,196266.811,200000.781,191216.348,199949.444,200000.0,199447.832,200000.0,200000.841,20801.7291,94067.0811,178261.836
2.25174692,73019.0455,46379.2714,72578.6016,146892.82,175356.73,199580.848,199580.848,145984.179,178518.615,106478.477,200000.815,173001.378,200000.0,196267.871,200000.781,191216.348,199955.995,200000.0,199450.82,200000.0,200000.841,20801.4323,94065.2445,178261.024
2.25175473,73024.7033,46382.5884,72582.2956,146896.185,175358.628,199581.433,199581.433,145994.809,178519.968,106485.113,200000.815,173005.209,200000.0,196269.99,200000.781,191216.348,199969.096,200000.0,199456.796,200000.0,200000.841,20800.8388,94061.5713,178259.401
2.25177036,73036.0198,46389.2231,72589.6838,146902.915,175362.425,199582.601,199582.601,146016.07,178522.675,106498.385,200000.815,173012.87,200000.0,196274.229,200000.781,191216.348,199995.297,200000.0,199468.749,200000.0,200000.841,20799.6525,94054.2257,178256.155
2.25180161,73058.6564,46402.4954,72604.4608,146916.376,175370.019,199584.938,199584.938,146058.597,178528.087,106524.932,200000.815,173028.193,200000.0,196282.708,200000.781,191216.348,200001.224,200000.0,199492.656,200000.0,200000.841,20797.282,94039.5381,178249.662
2.25186411,73103.9454,46429.0524,72634.0196,146943.303,175385.206,199589.613,199589.613,146143.667,178538.914,106578.037,200000.815,173058.844,200000.0,196299.669,200000.781,191216.348,200001.408,200000.0,199540.47,200000.0,200000.841,20792.5486,94010.1788,178236.678
2.25198911,73194.587,46482.2167,72693.1563,146997.177,175415.582,199598.965,199598.965,146313.877,178560.574,106684.296,200000.815,173120.161,200000.0,196333.603,200000.781,191216.348,200001.499,200000.0,199636.101,200000.0,200000.841,20783.1116,93951.5241,178210.713
2.25223911,73376.1235,46588.7467,72811.5057,147104.999,175476.338,199617.678,199617.678,146654.575,178603.917,106897.009,200000.815,173242.859,200000.0,196401.525,200000.781,191216.348,200001.514,200000.0,199827.376,200000.0,200000.841,20764.3566,93834.4698,178158.792
2.25273911,73740.2145,46802.6209,73048.5128,147320.957,175597.874,199655.14,199655.14,147337.078,178690.707,107323.217,200000.815,173488.545,200000.0,196537.578,200000.781,191216.348,200001.417,200000.0,200001.139,200000.0,200000.84,20727.3135,93601.3348,178055.037
2.25373911,74472.4947,47233.6802,73523.7777,147754.191,175841.109,199730.227,199730.227,148706.485,178864.751,108178.76,200000.814,173981.263,200000.0,196810.492,200000.781,191216.348,200001.28,200000.0,200001.411,200000.0,200000.839,20655.0455,93138.7169,177848.106
2.25573911,75953.2998,48109.0358,74479.1265,148625.838,176328.157,199880.972,199880.972,151462.381,179214.65,109902.034,200000.813,174972.132,200000.0,197359.414,200000.781,191216.348,200001.198,200000.0,200001.461,200000.0,200000.836,20517.6015,92227.7668,177436.957
2.25598911,76140.0813,48219.83,74599.0328,148735.321,176389.089,199899.867,199899.867,151808.614,179258.569,110118.691,200000.813,175096.544,200000.0,197428.343,200000.781,191216.348,200001.006,200000.0,200001.027,200000.0,200000.836,20501.1514,92115.3851,177385.853
2.25648911,76514.311,48441.9668,74839.0316,148954.492,176510.965,199937.676,199937.676,152501.759,179346.475,110552.493,200000.813,175345.582,200000.0,197566.32,200000.781,191216.348,200000.813,200000.0,200000.592,200000.0,200000.836,20468.539,91891.2173,177283.766
2.25661411,76608.1183,48497.7065,74899.1008,149009.36,176541.439,199947.134,199947.134,152675.3,179368.477,110661.125,200000.813,175407.921,200000.0,197600.859,200000.781,191216.348,200000.813,200000.0,200000.592,200000.0,200000.835,20460.4936,91835.3986,177258.29
2.25686411,76795.899,48609.323,75019.2849,149119.148,176602.389,199966.055,199966.055,153022.549,179412.497,110878.51,200000.813,175532.652,200000.0,197669.966,200000.781,191216.348,200000.813,200000.0,200000.592,200000.0,200000.835,20444.4744,91723.9102,177207.368
2.25692661,76842.9066,48637.2786,75049.3481,149146.613,176617.628,199970.786,199970.786,153109.424,179423.508,110932.902,200000.813,175563.855,200000.0,197687.253,200000.781,191216.348,200000.813,200000.0,200000.592,200000.0,200000.835,20440.4965,91696.094,177194.65
2.25705161,76936.963,48693.2238,75109.4857,149201.557,176648.106,199980.25,199980.25,153283.217,179445.534,111041.714,200000.813,175626.273,200000.0,197721.836,200000.78,191216.348,200000.813,200000.0,200000.592,200000.0,200000.835,20432.5583,91640.4988,177169.22
2.25730161,77125.3238,48805.3189,75229.8281,149311.518,176709.065,199999.183,199999.183,153631.05,179489.611,111259.518,200000.813,175751.186,200000.0,197791.045,200000.78,191216.348,200000.813,200000.0,200000.592,200000.0,200000.835,20416.7886,91529.5314,177118.406
2.25780161,77503.0356,49030.3289,75470.7783,149531.738,176830.989,200001.124,200001.124,154327.708,179577.859,111695.836,200000.812,176001.32,200000.0,197929.637,200000.78,191216.348,200000.813,200000.0,200000.592,200000.0,200000.834,20385.6738,91308.4886,177016.966
2.25880161,78262.4102,49483.6288,75953.7147,149973.354,177074.83,200001.279,200001.279,155724.938,179754.721,112571.279,200000.812,176502.794,200000.0,198207.511,200000.78,191216.348,200000.812,200000.0,200000.592,200000.0,200000.833,20325.1326,90869.9736,176814.845
2.26080161,79796.8428,50403.3208,76923.5248,150861.11,177562.328,200001.364,200001.364,158534.64,180109.79,114333.109,200000.811,177510.373,200000.0,198765.884,200000.78,191216.348,200000.811,200000.0,200000.592,200000.0,200000.831,20210.7112,90007.2384,176413.762
2.26280161,81351.8547,51340.3268,77898.2058,151754.58,178049.322,200001.397,200001.397,161363.781,180466.465,116108.942,200000.81,178523.789,200000.0,199327.525,200000.78,191216.348,200000.81,200000.0,200000.592,200000.0,200000.83,20104.978,89163.5128,176017.058
2.26480161,82926.9882,52294.4425,78877.2514,152653.336,178535.47,200001.404,200001.404,164211.175,180824.493,117897.987,200000.81,179542.591,200000.0,199892.123,200000.78,191216.348,200000.81,200000.0,200000.592,200000.0,200000.828,20007.6821,88338.7177,175624.956
2.26680161,84521.7435,53265.4565,79860.1456,153557.049,179020.418,200001.281,200001.281,167075.584,181183.646,119699.379,200000.809,180566.097,200000.0,200001.163,200000.779,191216.348,200000.809,200000.0,200000.592,200000.0,200000.826,19918.5571,87532.6712,175237.517
2.26880161,86135.7977,54253.2911,80846.4328,154465.458,179503.837,200001.157,200001.157,169956.039,181543.714,121512.4,200000.808,181593.612,200000.0,200001.405,200000.779,191216.348,200000.808,200000.0,200000.592,200000.0,200000.825,19837.4038,86745.2617,174854.79
2.26905161,86339.0294,54378.0669,80969.9566,154579.355,179564.128,200001.0,200001.0,170317.28,181588.782,121739.888,200000.808,181722.336,200000.0,200001.023,200000.779,191216.348,200000.808,200000.0,200000.592,200000.0,200000.825,19827.8681,86648.2798,174807.323
2.26955161,86746.0785,54628.1363,81217.0915,154807.281,179684.649,200000.843,200000.843,171040.219,181678.937,122195.198,200000.808,181979.89,200000.0,200000.642,200000.779,191216.348,200000.808,200000.0,200000.592,200000.0,200000.824,19809.0379,86454.8947,174712.544
2.27055161,87563.6692,55131.3711,81711.861,155263.9,179925.314,200000.842,200000.842,172488.794,181859.351,123107.783,200000.807,182495.61,200000.0,200000.642,200000.779,191216.348,200000.808,200000.0,200000.592,200000.0,200000.824,19772.8143,86071.5913,174523.919
2.27255161,89212.7005,56150.1933,82703.2005,156180.032,180404.996,200000.839,200000.839,175396.344,182220.481,124940.538,200000.807,183529.312,200000.0,200000.642,200000.779,191216.348,200000.807,200000.0,200000.592,200000.0,200000.822,19706.0521,85318.8587,174150.518
2.27455161,90879.8072,57185.2832,83696.565,157099.696,180882.241,200000.837,200000.837,178316.873,182581.829,126782.797,200000.806,184565.678,200000.0,200000.642,200000.778,191216.348,200000.806,200000.0,200000.592,200000.0,200000.821,19646.7153,84584.5279,173782.391
2.27655161,92564.3964,58236.3138,84691.4382,158022.445,181356.729,200000.835,200000.835,181249.121,182943.143,128633.699,200000.805,185604.226,200000.0,200000.642,200000.778,191216.348,200000.805,200000.0,200000.592,200000.0,200000.82,19594.5859,83868.4328,173419.712
